2021-Oct-08 Fri 00:00:06.420 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:21:06.512 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:21:06.513 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 10 ms to process queue
2021-Oct-08 Fri 00:21:16.478 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:21:16.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:21:16.481 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:21:26.471 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:21:26.474 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:21:26.474 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:21:36.491 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:21:36.493 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:21:36.493 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 7 ms to process queue
2021-Oct-08 Fri 00:21:46.477 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:21:46.479 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:21:46.479 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:21:56.509 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:21:56.511 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:21:56.511 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:22:06.466 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:22:06.469 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:22:06.469 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:22:16.441 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:22:16.444 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:22:16.445 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:22:26.442 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:22:26.445 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:22:26.445 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:22:36.485 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:22:36.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:22:36.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:22:46.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:22:46.490 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:22:46.490 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 17 ms to process queue
2021-Oct-08 Fri 00:22:56.514 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:22:56.518 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:22:56.518 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 16 ms to process queue
2021-Oct-08 Fri 00:23:06.549 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:23:06.552 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:23:06.552 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 23 ms to process queue
2021-Oct-08 Fri 00:23:16.426 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:23:16.427 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:23:16.427 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:23:26.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:23:26.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:23:26.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:23:36.422 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:23:36.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:23:36.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:23:46.536 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:23:46.541 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:23:46.541 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 20 ms to process queue
2021-Oct-08 Fri 00:23:56.488 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:23:56.490 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:23:56.490 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:24:06.567 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:24:06.573 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:24:06.574 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 32 ms to process queue
2021-Oct-08 Fri 00:24:16.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:24:16.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:24:16.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:24:26.422 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:24:26.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:24:26.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:24:26.843 INFO  - com.automationanywhere.devices.quartz.job.TemporaryDevicesCleanupJob - {} - execute(TemporaryDevicesCleanupJob.java:33) - Temporary Devices - Auto Delete job is triggered
2021-Oct-08 Fri 00:24:26.847 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:24:26.852 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:24:26.854 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:24:26.859 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:24:26.861 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:126) - Preparing to delete the temporary devices
2021-Oct-08 Fri 00:24:26.864 INFO  - com.automationanywhere.devices.service.impl.DeviceAutoDeleteServiceImpl - {} - autoDeleteDevices(DeviceAutoDeleteServiceImpl.java:131) - No temporary devices are disconnected for 1439 minutes that can be deleted
2021-Oct-08 Fri 00:24:36.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:24:36.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:24:36.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:24:46.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:24:46.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:24:46.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 3 ms to process queue
2021-Oct-08 Fri 00:24:56.504 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:24:56.506 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:24:56.506 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 12 ms to process queue
2021-Oct-08 Fri 00:25:06.422 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:25:06.422 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:25:06.422 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 3 ms to process queue
2021-Oct-08 Fri 00:25:16.421 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:25:16.422 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:25:16.422 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 2 ms to process queue
2021-Oct-08 Fri 00:25:26.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:25:26.426 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:25:26.426 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 6 ms to process queue
2021-Oct-08 Fri 00:25:36.419 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:25:36.420 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:25:36.420 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 2 ms to process queue
2021-Oct-08 Fri 00:25:46.429 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:25:46.430 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:25:46.430 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 5 ms to process queue
2021-Oct-08 Fri 00:25:56.534 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:25:56.537 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:25:56.537 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 15 ms to process queue
2021-Oct-08 Fri 00:26:06.496 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:26:06.497 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:26:06.497 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:26:16.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:26:16.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:26:16.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:26:26.441 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:26:26.443 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:26:26.443 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:26:36.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:26:36.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:26:36.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 3 ms to process queue
2021-Oct-08 Fri 00:26:46.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:26:46.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:26:46.424 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 3 ms to process queue
2021-Oct-08 Fri 00:26:56.445 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:26:56.448 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:26:56.448 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 13 ms to process queue
2021-Oct-08 Fri 00:27:06.487 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:27:06.490 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:27:06.490 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 6 ms to process queue
2021-Oct-08 Fri 00:27:16.436 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:27:16.438 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:27:16.439 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 9 ms to process queue
2021-Oct-08 Fri 00:27:26.422 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:27:26.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:27:26.423 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:27:36.425 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:27:36.426 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:27:36.426 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 4 ms to process queue
2021-Oct-08 Fri 00:27:46.531 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:27:46.535 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:27:46.535 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 16 ms to process queue
2021-Oct-08 Fri 00:27:56.537 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:27:56.540 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:27:56.541 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 11 ms to process queue
2021-Oct-08 Fri 00:28:06.499 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
2021-Oct-08 Fri 00:28:06.501 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:48) - Queue empty nothing to process
2021-Oct-08 Fri 00:28:06.501 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - execute(ProcessDeploymentQueueJob.java:33) - Took 8 ms to process queue
2021-Oct-08 Fri 00:28:16.515 INFO  - com.automationanywhere.devices.quartz.job.ProcessDeploymentQueueJob - {} - processQueueAcrossTenants(ProcessDeploymentQueueJob.java:43) - Processing queue started
